gene_ID	Flower	Meiocyte	Microspore	Veg	Spm	Preglobular	Globular	Heart	Torpedo	BentCotyledon	MatureGreen	Seedling
AT4G21060	4.81745	11.5836	0.988724	1.08715	0	1.7254	1.95278	2.170055	1.357685	1.28562	0.758378	2.279075
AT4G21065	1.56107	9.37807	0.456875	0.104511	0	2.84135	2.74424	2.7991	1.844665	1.08917	1.12719	0.57116
AT4G21070	3.4749	29.0083	0.371844	0	90.7994	7.27818	6.99185	5.56964	2.459705	4.1225	0.06208	0.670428
AT4G21080	0	0.7320395	0	0	0	0	0	0.1000549	0.1889415	0	0	0
AT4G21090	10.1579	10.66014	4.34298	0	0	33.1723	32.4412	20.4924	24.10255	13.8342	17.2477	1.09397
AT4G21100	9.18149	52.6778	5.94912	1.02837	3.67136	15.4243	13.4324	10.9932	7.664465	8.1782	4.53406	3.056705
AT4G21105	216.383	80.98645	654.363	6.84008	371.538	1457.95	1081.27	708.4555	1165.93	601.495	773.294	79.4191
AT4G21110	58.7395	40.6075	36.9233	1.54686	12.2489	174.515	134.324	104.686	132.908	77.0565	96.6999	7.272215
AT4G21120	4.17133	0.0361659	12.7754	0	0.856115	0.028829	0	0.03564135	0.0554248	0.0850752	0.0580377	0.730635
AT4G21130	0.639297	0.792639	0.22526	0.12627	0	0	0	0.0165671	0	0	0	0
AT4G21140	13.7015	268.178	26.8593	0	0	41.65	41.9998	23.51655	25.61585	10.601	13.1329	0.949545
AT4G21150	48.3849	91.1907	17.4613	0	0	56.2855	43.1587	41.0304	40.06375	48.3014	43.9805	19.2521
AT4G21160	16.8454	0.6236915	6.29124	91.0149	273.993	12.4299	10.0408	11.7294	21.1276	29.3794	39.7642	16.18875
AT4G21170	2.60274	7.487715	0.775314	0.506007	0.2417	2.54232	4.11237	3.51341	3.35231	1.80084	2.70791	0.8720125
AT4G21180	12.5677	18.67275	7.17991	0	0	5.66544	4.38772	4.36562	4.898225	9.38523	5.01321	3.65496
AT4G21190	11.1012	1.002595	0.47611	0	0.412176	5.58156	7.80915	10.46435	11.3154	8.66765	7.26998	2.6945
AT4G21192	19.4048	2.00425	10.5507	0	1.25407	62.3857	43.1623	37.36305	57.57055	24.2427	84.514	10.22692
AT4G21200	1.6471	0	0	0	0	0	0	0.0155856	0.49301	0.0811548	3.61177	1.583265
AT4G21210	28.5737	0.4448575	1.02383	0	0	0.567567	1.02787	2.09891	5.00453	7.79691	14.4369	7.37426
AT4G21213	0	0	0	0	0	0	0	0	0	0	0	0
AT4G21215	7.97638	0.472773	0.435613	0	9.33514	0	0	0.387046	0.645256	0.685523	0.866609	4.120835
AT4G21216	0	0	0	0	0	0	0	0	0	0	0	0
AT4G21220	2.85792	2.7816	0.407239	0	0	6.19299	8.01723	6.311375	5.369355	2.56834	2.28477	0
AT4G21230	0.128028	0.2433695	0.0610251	0	0	0.123293	0.205764	0.159931	0.1373095	0	0	2.031055
AT4G21240	0	0	0	0	0	0	0	0	0	0	0.079182	0
AT4G21250	0.0152573	0.254231	0	0	0	0	0	0	0	0	0	0
AT4G21260	0	0	0	0	0	0	0	0.01266415	0	0	0	0
AT4G21270	9.70517	63.29385	0.933389	0	0.371531	8.66799	14.0655	12.5769	7.98049	9.38415	0.129712	1.880995
AT4G21280	331.818	0.698876	0.313826	0	0.187272	18.3955	83.0927	215.939	690.3115	416.746	23.259	118.997
AT4G21300	1.44333	23.17395	0.246495	0	0	0.672378	0.884916	1.17176	0.6330105	0.777697	0.479792	0.403512
AT4G21310	4.04307	22.2673	0.147162	0	0	1.26261	1.90646	1.562535	1.277785	0.910365	1.42738	1.451736
AT4G21320	3.25711	22.9133	3.38911	0.232466	1.86664	7.83201	4.21798	5.96012	7.30342	7.55028	60.5422	1.18555
AT4G21323	0.684366	8.023885	0.200099	3.02404	0	0.302275	0.0552701	0.0824932	0.0713269	0.174955	3.27037	0.067297
AT4G21326	9.46576	6.01206	3.25037	24.6517	2.38788	1.11697	0.654018	1.96808	1.667615	1.95502	14.6749	0.4327345
AT4G21330	2.71754	0	0	2.1119	0	0	0	0	0	0	0	0
AT4G21340	0	0	0	0	0	0	0.177571	0.01453645	0.05168745	0	0	0.841165
AT4G21350	5.2158	3.995485	0.617478	0	0	3.47548	4.91509	5.448145	4.67834	6.46484	15.3662	4.096175
AT4G21360	0.00751335	0.131294	0.0243426	1.84684	0	0	0	0	0	0	0	0
AT4G21362	0	0	0	0	0	0	0	0	0	0	0	0
AT4G21363	0	0	0	0	0	0	0	0	0	0	0	0
AT4G21366	0	0	0	0	0	0	0	0	0	0	0	0
AT4G21370	0.570722	0.1978035	0.100737	14.3075	0.0785845	0	0	0.00569275	0	0	0.0403474	0
AT4G21380	7.01768	0.02485745	0	0	0	7.00105	2.46161	1.403935	2.078755	5.56373	12.7505	0.055554
AT4G21390	0.0416858	0.1888735	0.0376276	0	0.333807	3.89122	0.983617	0.2066065	0.018858	0	0.0372215	3.693265
AT4G21400	2.49853	0.90479	0.551301	0.127938	0	0.16192	0.288104	0.4220645	0.3668745	0.276498	1.83579	2.160315
AT4G21410	4.11825	0.877616	0.71567	0.102021	0	1.96164	2.87593	3.093055	2.61774	3.40345	4.66055	6.087565
AT4G21430	6.99613	113.551	0.82684	5.45012	23.3388	1.25628	2.68634	3.29089	2.47624	3.18853	3.34029	1.9092
AT4G21437	0	0	0	0	0	0	0	0	0	0	0	0
AT4G21440	0.0710431	0.4742085	0	0.185174	0	0	0	0	0	0	0	0.1900435
AT4G21445	14.3843	0.2060375	0	0	0	0	0.293913	1.0319535	13.62055	3.50996	0	5.19075
AT4G21450	45.2232	4.52327	0.12774	0	0	46.5986	56.2762	54.7862	60.7323	66.401	61.8686	24.93245
AT4G21460	15.4924	40.87915	13.6148	2.95018	0	23.9329	29.9889	20.77935	17.6297	18.0134	15.3814	1.882865
AT4G21470	15.6962	24.10295	4.33218	7.81716	0	19.8117	27.58	24.71805	27.4879	20.4024	26.9815	8.357965
AT4G21480	2.59006	23.7738	0.373421	0.845733	0	5.50514	4.1447	3.63813	4.36806	8.65763	3.15636	0.4597005
AT4G21490	2.74119	0.61698	11.6873	0.265794	0.24593	0	0	0	0	0	0	0.388687
AT4G21500	0.602033	0.3422895	0	0	0	24.9104	17.5122	7.22851	7.785135	2.8618	4.99848	1.053165
AT4G21510	2.67002	8.165025	1.58091	0	0	0.727114	2.53165	2.390405	3.705095	2.71605	2.19501	5.224605
AT4G21520	6.00857	6.183565	2.06551	0	0	9.80395	11.2107	10.32025	8.481875	3.36178	2.46805	1.039691
AT4G21530	4.24263	10.48761	0.491087	0	0.131686	4.56889	7.04264	7.261305	5.218875	3.43662	0.54176	0.856561
AT4G21534	2.73504	2.247065	0	0	0	1.34663	2.75904	3.23027	2.74721	2.74636	11.259	2.710055
AT4G21540	11.0181	61.0993	1.88776	23.5605	4.41083	2.73098	3.74561	5.360365	5.619325	5.34923	6.02818	3.80608
AT4G21550	5.25226	80.3317	0.174494	0	0	3.54223	4.28334	4.71964	2.324475	2.3119	2.02174	0.3392695
AT4G21560	14.2387	6.170055	10.8344	2.39062	8.15571	61.8342	82.5919	48.09945	25.2763	23.3946	27.3262	11.115005
AT4G21570	33.7194	14.15193	15.7224	0	0.543735	48.1903	30.603	22.02475	21.44565	23.4659	33.7851	39.1097
AT4G21580	21.4803	12.20215	4.02392	0	0	16.4445	13.7174	13.2376	13.8834	15.629	35.5596	14.7492
AT4G21585	6.59231	5.29734	0.45584	0	0	1.31703	2.72641	2.211065	2.934055	4.39001	2.4258	0.93583
AT4G21590	48.5715	7.84933	0	0	0	6.20434	15.3194	8.579665	8.32876	1.41273	3.90978	0.321947
AT4G21595	0	0	0	0	0	0	0	0	0	0	0	0
AT4G21600	1.28035	8.49942	1.9446	0	0	0.27399	0.477324	2.826325	6.390765	3.95585	2.89517	8.34226
AT4G21605	0	1.00464	0.153502	0	0	0	0	0.01060515	0	0	0	0.3105455
AT4G21610	11.2469	120.6335	14.4476	0	0	39.6308	36.1265	29.07595	33.3578	17.375	14.6928	1.27473
AT4G21620	92.6323	3.826817	0	0	0	140.401	221.866	54.8739	59.5636	37.0928	19.4505	59.3833
AT4G21630	1.45883	0.025696	0	0	0	0.111431	0.215817	0.00620775	0	0	0	0
AT4G21640	0.125069	0	0	0	0	0	0	0	0	0	0	0
AT4G21650	80.2128	0.112867	0	0	0	0	0	0	0	0.177995	0	1.919895
AT4G21660	36.6361	686.242	19.8163	110.665	264.823	44.2417	43.3672	42.5595	31.56315	37.9293	26.585	10.07796
AT4G21670	7.96673	12.034035	2.55244	86.032	57.7614	5.75046	6.81261	6.47341	3.99138	4.93199	6.06505	4.030085
AT4G21680	2.84717	3.65094	0.241296	1.44718	0	2.29149	0.587891	0.8343565	0.956189	0.833509	24.9814	3.40332
AT4G21690	1.16311	0	34.1763	0	0	0.0940225	0	0.1188425	0.4375315	0.553782	0.146676	0
AT4G21700	1.77182	38.3387	0.686812	0	0	0.979978	0.877577	1.0599685	0.8829835	1.38587	2.7816	2.94856
AT4G21705	4.29437	5.815445	1.65888	0	6.21164	5.26787	6.56524	5.106825	4.819515	3.73734	2.4843	2.815595
AT4G21710	19.3569	162.446	3.78769	4.75272	0.2811	12.7656	13.3756	15.40125	9.497115	9.90784	9.66844	10.652625
AT4G21720	8.16724	503.3285	8.51983	6.91204	3.21183	18.5789	19.1875	12.07335	11.7274	7.10184	6.28165	0
AT4G21730	5.26648	0	0	0.600933	0	0	0	0.08993235	0.127343	0	0	0
AT4G21740	6.44248	8.127795	0	0	0	5.84378	17.8787	33.28285	50.95615	61.436	102.657	5.17702
AT4G21745	0	0.0985995	0	0	0	3.14639	2.57448	6.08355	3.17714	0.456301	0	0.1777505
AT4G21750	26.5243	0.9217365	0.111016	0	0	73.8955	47.2943	41.4169	43.81515	38.6881	26.5623	15.19765
AT4G21760	0.715959	0.1491215	0.227023	0	0.21215	0.211425	0.389076	0.244043	0.185106	0.231542	0.0728656	0.247708
AT4G21770	10.1784	13.8184	2.94166	0	12.2996	13.7486	18.4012	20.36205	18.50015	13.5746	2.66281	3.116035
AT4G21780	2.40323	0	0.490673	0	0	0.146391	0	0	0.2895615	0	0.25193	0.53444
AT4G21790	31.1687	34.11955	19.288	20.4117	20.8626	52.0276	50.9904	52.6623	68.77505	61.3967	112.26	29.15245
AT4G21800	22.4504	84.51895	5.23721	0	0	35.4314	30.2324	29.29285	23.1311	17.4221	22.4096	3.62523
AT4G21810	25.6611	51.90675	27.4475	1.44168	0.183046	26.8189	34.1099	29.8031	41.44795	31.2524	29.9873	14.61955
AT4G21820	3.4837	59.2531	0.348222	0	0.0427828	6.4395	6.26389	5.545845	2.94715	3.22484	0.11329	0.7805505
AT4G21830	0.0316592	0	0	0	0	0	0	0	0	0	0	12.906
AT4G21840	0	0.183941	0	0	0	0	0	0	0	0	0	3.51964
AT4G21850	2.47703	0	0.105723	0	0	1.06433	0	9.99372	102.9175	48.8433	11.4161	42.93965
AT4G21860	43.2764	9.059925	48.7618	0	1.7507	81.3684	96.3558	116.006	303.944	402.545	1487.9	20.99115
AT4G21865	6.68617	0	0.645835	0	0	2.18611	0.649711	1.427835	4.55484	2.73548	4.5402	0.390559
AT4G21870	17.7494	0	0	0	0	0.330538	0.249297	0.467883	2.14704	1.24244	0.656975	38.87535
AT4G21880	4.52958	4.334725	0.591563	0	4.01866	2.69003	2.40364	2.319215	2.04219	1.57662	2.39887	0.5887205
AT4G21890	3.23716	1.694962	0	0	0	0.468782	1.18477	2.024845	1.308495	1.57206	2.23873	1.371875
AT4G21895	1.67E+00	2.28E+00	1.94E+01	9.82E+01	4.10E+04	2.14E+00	2.11E+00	1.70E-01	2.29E-01	9.94E+00	8.13E+00	1.85E-01
AT4G21900	7.25443	24.68285	3.96671	0	0	11.1469	19.6801	15.98055	17.51415	17.6078	23.5702	0.785787
AT4G21902	0	0	0	0	0	0	0	0	0	0	3.85259	0
AT4G21903	0.0556386	0	0.12024	0	0	0	0	0.0080802	0.110719	0.883376	2.24784	2.32881
AT4G21910	42.8878	0.71151	1.0904	0	0	15.1787	14.2926	16.34005	20.12015	14.9896	13.6526	8.819115
AT4G21920	0	0	0	0	0	0	0	0	0	0	0	0
AT4G21926	0.225088	0	0	0	0	0	0	0.6105185	0.704936	0	0	0.31648
AT4G21930	0.907312	0	0	0	0	0	0.0709486	1.404883	2.05923	0.507135	0	0.2583345
AT4G21940	2.83081	0.3901525	2.32366	0	0	0.0573172	0	1.37635	3.81609	2.65653	1.95782	0.415502
AT4G21950	0	138.4556	0	0	0	0	0	0	0	0	0	0
AT4G21960	237.446	2.218273	0	0	0	27.4322	17.5498	187.831	537.7765	1302.85	3925.51	220.045
AT4G21970	26.3459	0.174828	0	0	0	0	0	0.1365273	0.526689	0.290356	0	1.6758565
AT4G21980	43.4426	34.2236	43.5663	2.44247	186.303	25.6151	21.4358	25.5496	50.2219	42.1944	184.002	18.4791
AT4G21990	23.7015	2.75522	6.18443	576.418	12.0022	17.7197	18.1481	4.3097	7.80369	8.1105	3.38744	18.87495
AT4G22000	55.006	84.83815	123.589	77.953	0	173.585	156.297	97.80245	119.9915	65.8622	70.4869	13.67265
AT4G22010	45.7799	0.86586	0	0	0	0.245631	12.3141	49.8412	61.99195	100.847	61.4419	6.95973
AT4G22020	0.118548	26.565765	0.300502	0	0	0.247438	0.090074	0.0519844	0.06581875	0.0937657	0.0740701	0
AT4G22030	0.266022	0.3548635	0.0444202	0.269741	0	0	0	0	0	0	0.0576142	0
AT4G22040	0	0	0.0284354	0	0	0.037601	0	0	0	0	0	0
AT4G22050	0.510797	0	0	0	0	0	0	0	0	0	0	0
AT4G22060	0	0.2510655	0	0	0	0	0	0.04654935	0.0613835	0	0	0
AT4G22065	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22066	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22070	2.70692	0.191487	29.7473	0	0.227098	0	0	0	0	0	0	2.16843
AT4G22080	21.4362	0	0	0	0	0	0	0	0	0	0	0.885068
AT4G22090	0.0734473	0.2879845	0	0	0	0	0	0	0	0	0	0
AT4G22100	0	0	0	0	0	0.375152	0	0	0	0	19.4332	0
AT4G22105	0	0	0	0	0	201.751	22.6248	5.205205	0.2994255	0	10.1696	0
AT4G22110	0.0166063	0.061299	0	0	0	0.075873	0	0.0263793	0.03185685	0.144161	0	0.8913095
AT4G22115	0	0	0	0	0	25.1562	29.1213	2.339915	0.7108395	0	0	0
AT4G22120	17.3517	6.8523	0.758359	0	0	9.84954	13.0842	13.9002	9.950775	10.861	3.37869	3.680235
AT4G22130	10.2587	4.93399	0.244564	0	0	10.5289	14.5511	13.9852	12.67815	16.5543	26.8275	3.574145
AT4G22140	25.2105	31.72785	8.53065	2.03165	0.413458	87.5959	84.5791	66.23595	57.0274	44.1996	37.0983	7.60026
AT4G22150	17.9403	0.534295	7.74834	0	0.26172	28.1118	25.1577	18.89775	18.92605	13.8056	15.5779	9.12461
AT4G22160	11.4122	0.54156	0.478418	0	0	2.57311	0.720412	0.2557225	0.1049115	0	0.159158	6.393885
AT4G22165	0.432563	0.103422	0.212763	0	0	0	0	0	0	0	0	0
AT4G22170	0.185135	0	0.746687	0	0	0	0	0	0	0.121251	0	0
AT4G22180	0.145006	0	1.56699	0.121323	0	0	0	0	0	0	0	0
AT4G22185	0.0382533	0	0.113856	0.886568	0	0	0	0	0	0	0	0
AT4G22190	18.9167	0.4954135	0	0	0	54.6096	40.0809	32.70975	28.4131	33.7792	32.5556	26.84895
AT4G22200	11.4768	0.7835715	0	0	0	0	0	0	0	0.0245868	0	1.331454
AT4G22210	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22212	0.418841	1.196385	0	0	0	0	0	0.0868202	0.5034535	0	0	51.64445
AT4G22214	0.708104	0.2975835	0	0	0	0	0	0	0	0	0	15.26205
AT4G22217	0	0	0	0	0	0	0.148475	0.108964	0	0	0	4.80969
AT4G22220	94.8473	8.045795	105.604	11.5801	108.007	119.648	128.69	100.6596	140.518	100.817	197.376	57.79325
AT4G22230	0.138072	0	0	0	0	2.27303	0.100461	0.9913495	2.013265	0	0	17.562865
AT4G22233	8.32332	0	0	0	0	13.7459	3.42861	10.226605	33.27255	19.3465	37.0905	3.519305
AT4G22235	0.66422	1.741595	0	0	0	22.0807	4.24763	13.484	89.12465	74.2106	90.6843	12.7749
AT4G22240	117.044	32.5146	2.85452	0	0.346716	19.4856	20.1047	26.684	43.9208	45.3235	87.7219	25.64495
AT4G22250	7.34993	295.7145	1.08395	0	49.5942	15.9032	15.8646	20.64985	37.31975	29.0765	8.59297	1.819595
AT4G22260	16.2112	8.409245	5.75105	15.6579	8.34478	12.616	14.4226	13.3713	15.75135	12.8908	14.1913	8.43075
AT4G22265	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22270	1.98001	0.3000985	1.00825	79.1109	1.09367	1.45601	1.08576	1.94223	2.83068	1.98532	4.0062	1.042491
AT4G22280	1.83848	2.685709	1.92664	0	0	2.75408	2.84123	3.120775	2.6214	1.96695	2.68516	0.861279
AT4G22285	11.3365	12.28034	5.04473	0.0865336	0	12.307	10.7442	10.79615	8.65367	8.92626	7.67049	4.523385
AT4G22290	13.4245	13.63015	1.39886	0	0	6.90032	9.33903	18.30705	20.52915	49.4262	101.363	8.45374
AT4G22300	13.4871	2.67486	3.55986	0	0	18.0891	27.0957	27.29985	51.35345	39.2563	35.9132	3.230345
AT4G22305	4.07958	0.2482295	0	0	0	1.0063	1.73294	1.9312	3.011935	3.22955	3.02318	0.2891295
AT4G22310	65.2228	3.425865	68.4219	2.3479	3.51713	182.503	183.759	150.9825	263.011	129.48	103.744	35.08535
AT4G22320	7.22107	38.16715	16.4394	1.82477	0	38.1418	33.4778	21.0046	17.6113	13.9843	7.59341	2.77348
AT4G22330	28.3293	100.19605	27.6375	2.04401	65.7966	37.4097	36.9716	26.54885	35.71205	28.7413	22.5535	31.06795
AT4G22340	5.11554	24.43225	0.68102	0.55632	0	11.3637	11.8598	12.1177	11.1145	13.2673	26.6203	1.47551
AT4G22350	5.87598	87.0616	1.11273	124.97	1.2735	3.43556	5.34259	5.31387	3.561855	4.62583	3.76291	2.4969
AT4G22360	24.8541	12.8788	0.304808	18.5657	3.36014	34.424	45.8692	53.01635	40.79135	43.1157	41.1026	5.26185
AT4G22370	0.502557	0	0	12.0728	0	0.124226	0.263935	0.2179645	0.237913	0	0	0.4168065
AT4G22380	49.4193	0.1765195	25.0669	1.43791	0	338.359	281.456	155.258	152.2795	40.2661	58.5856	5.996745
AT4G22390	4.22465	23.8534	2.30694	0.129483	0	8.41708	5.30201	3.33214	2.845925	1.88006	1.14222	0.130257
AT4G22400	0.0263362	1.119898	0.107508	0	0	0	0	0	0	0	0	0
AT4G22410	0	0.214953	0	0	0	0.11165	0.0864857	0.1267655	0.07983685	0.0943561	0.0952414	0
AT4G22415	0.00E+00	0.00E+00	4.99E-02	0.00E+00	8.89E-07	0.00E+00	0.00E+00	2.96E-03	0.00E+00	2.61E-07	0.00E+00	0.00E+00
AT4G22420	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22430	0	0.4646895	0	0	5.75144	0	0	0	0.1334915	0	0	0
AT4G22440	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22450	0.024385	0	0.025442	0	0	0	0	0	0	0	0	0
AT4G22460	0	1.05158	0	0	0	0	0	0	0	0	0	0
AT4G22470	0.0210165	0.9828195	0.379023	0	0	0	0	0	0	0	0.0855548	0
AT4G22485	0	0.716966	0.186915	0	0	0	0	0	0	0	0.106173	0.2071575
AT4G22490	0.843366	0	0	0	0	1.19204	0.112772	0.0778159	0	0.167708	0	11.32292
AT4G22505	0	1.343562	0.119946	0	0	0	0	0	0	0	0	0.619889
AT4G22510	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.62E-05	0.00E+00	1.05E-05	0.00E+00	0.00E+00	0.00E+00
AT4G22513	0	0.988085	0	0	0	0	0	0	0	0	0	5.31946
AT4G22517	0	0	0	0	0	0	2.09656	3.89701	0.0495173	0.199151	0	7.08405
AT4G22520	0	1.610915	0	0	0	0	0.250256	0.1763745	0	0	0	2.51618
AT4G22530	3.03449	25.2682	10.0621	0	0	10.155	5.33096	3.901965	4.18831	2.7233	2.46394	2.306285
AT4G22540	8.39263	35.83595	3.87802	0.643198	0.494113	7.73742	10.2155	14.4982	11.665	14.6051	16.7176	10.9768
AT4G22545	0.793842	20.91655	0	0.425822	0	0.0541422	0.0706368	0.03980425	0	0	0.107237	0.395582
AT4G22550	5.19816	144.1205	4.63869	0	11.2239	44.1083	28.9669	21.6899	28.64525	22.2901	13.0457	0.521805
AT4G22560	2.9776	0.326893	0.100133	0	0	24.387	20.6772	16.3096	14.889	4.33991	0.116169	0.2690105
AT4G22570	58.4599	0.1438535	0.302524	0	1.37787	21.9067	16.8996	26.84195	20.6552	7.74666	0.233579	15.0538
AT4G22580	5.62852	5.727235	2.09908	0.414047	6.62586	2.275	3.51064	3.309475	4.3334	8.20058	11.3791	2.286065
AT4G22592	11.0701	0.796158	15.8058	259.095	43.4702	1.30507	0.225602	0.2038555	0.5754615	5.8777	11.4322	7.865015
AT4G22600	1.52038	33.2615	0	0	0	0	0	0	0	0	0	0
AT4G22610	0	0.2460945	0.22119	0	0	0	0	0	0	0	0	14.12935
AT4G22620	0	0	0	0	0	0	0	0	0	0	0.832281	0
AT4G22630	0	0	0	0	0	0	0	0.04085045	0.1214745	0	0	0
AT4G22635	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22640	0	0.51812	0	0	0	0	0	0	0	0	0	1.860412
AT4G22650	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22660	0.810181	0	0.695883	0	0	0	0	0	0	0	0	0
AT4G22666	0.0477948	0	0	0	0	0	0	0	0	0	0	14.4957
AT4G22670	54.2624	52.52375	23.9534	0	0	150.188	159.717	127.4795	111.013	86.0755	52.2994	14.2583
AT4G22680	0.848162	0	0	0	0	0.190598	0	0.0114762	0	0	0.0694539	0.436513
AT4G22690	1.85031	0.3939445	0	0	0	0	0	0.01468345	0.04154635	0	0	15.7281
AT4G22700	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22710	0.0119527	0.0936995	0.0882689	0	0	4.49912	0.022077	0.0281106	0.01501825	0	0	2.066185
AT4G22720	14.0859	14.6551	3.82251	0	0	35.2563	36.5814	23.82635	19.98985	13.7943	13.1048	3.58574
AT4G22730	6.45414	0.2133125	0.04577	2.09652	0	0.197957	0.348685	0.497907	0.423902	1.49741	18.7988	1.44727
AT4G22740	21.2726	63.1712	7.50397	10.2867	42.6387	37.4058	21.1596	22.465	20.23225	25.0727	22.7645	5.14182
AT4G22745	36.7654	12.38595	17.1882	0	0	56.3383	57.0188	55.6127	73.1354	72.9286	89.1065	7.457485
AT4G22750	6.08341	0.367034	3.81063	0	0.128174	19.1237	17.9731	28.64935	47.9006	65.5059	82.0152	11.8819
AT4G22753	36.2716	0.2147	0.179074	0	0	1.85258	0.351182	0.0634186	1.226595	14.7611	72.3592	0.695585
AT4G22754	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22756	11.7634	116.1126	8.84958	0	0	14.2643	11.9219	14.408	28.70745	37.0054	90.9019	4.898965
AT4G22758	2.11135	0	0	0	0	1.49696	1.92402	1.39412	1.21732	0.394184	1.08192	0.569889
AT4G22760	2.2126	8.52425	0.244749	0	0	0.308119	1.1745	0.9111015	0.547002	1.0731	0.722568	0.2459775
AT4G22770	5.67131	0.164311	1.6137	0	0	14.9377	17.497	18.6566	16.89385	27.8853	26.2072	0.5759805
AT4G22780	11.5762	0.270057	2.3186	135.006	60.7333	0.54658	1.81503	5.370835	5.093575	6.42152	7.10074	14.49175
AT4G22785	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22790	5.99566	0.303747	0.0560597	0	0	0	0	0.1056575	0.5212205	0.0922273	0.114956	1.80475
AT4G22800	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22810	0.15909	0.4293308	0	0	0	0	0.0571218	6.294565	10.76903	2.94652	0.253384	5.980855
AT4G22820	21.0812	4.264655	53.0279	5.8462	6.68985	157.699	105.958	53.68595	47.6593	41.0045	86.0838	14.9496
AT4G22830	11.4752	0.5842115	3.8172	0	0	11.1642	13.848	12.6261	24.3802	10.3094	6.93604	2.90711
AT4G22840	4.17934	2.951855	3.18795	0	0	4.38295	4.21747	3.195295	1.41501	0.257991	0	0.7568955
AT4G22850	10.1828	10.663415	5.30815	1.02887	0	19.5386	38.6684	33.89235	34.2194	42.5168	56.9236	1.334996
AT4G22860	9.1673	157.5095	2.0304	0	0.873636	17.7518	44.0646	25.22125	10.536425	10.8393	1.84428	0.965883
AT4G22870	5.85697	0	0	0	0	0	0	0.163899	0	0	0	0
AT4G22880	0.590334	0	0	0	0	3.391	3.57308	1.640175	1.580165	0.0890924	0	0.8621535
AT4G22890	70.9117	8.985865	0.0838681	0	0	13.7954	23.9706	38.08105	80.19425	111.731	96.8673	49.6273
AT4G22900	0.480749	0	0	0	0	0	0	0.07696255	0.6021695	1.05031	0.1658	0.1558535
AT4G22910	5.04162	1.868835	2.61654	0.320117	10.717	0.657121	0.52434	1.28658	1.72673	3.89442	6.46102	3.34206
AT4G22920	7.51358	0.1385225	1.52826	0	0	2.17503	2.09277	4.803005	6.555475	8.60943	33.5241	3.93813
AT4G22930	17.987	3.789655	10.0167	0.275986	0	29.1429	24.8527	15.44535	17.3157	12.4822	8.50647	5.425455
AT4G22940	0.343101	0.877949	0	0	0	0.0271853	0	0.1144655	0.1071197	0.057598	0.535837	0.397497
AT4G22950	0.380943	0.59153	0.150498	0	0	0	0.0733439	0	0	0	0	0.6966025
AT4G22960	12.8433	340.488	38.4646	1.83834	0	0.867597	0.348654	0.2132725	0.0641097	0	0	0
AT4G22970	1.90857	80.66145	0.732637	0	0.0212616	1.24423	1.74169	1.49837	0.931944	0.967357	0.170189	0.718143
AT4G22980	0.749451	0.67415	0	0	0	0	0	0	0	0	0.0606105	0.8327105
AT4G22990	13.8265	21.73205	0.345284	0	0	3.15674	4.41033	5.80099	8.89664	19.7044	18.309	3.5986
AT4G23000	4.32435	10.01791	0.735226	16.4076	5.48923	0.702393	0.892412	1.241065	0.9194345	0.977512	0.354047	1.0560415
AT4G23010	9.32753	4.880895	0.711021	0	0	10.1556	7.21232	8.64964	20.16005	30.7211	217.149	17.273
AT4G23020	2.43508	0.224274	0	0	0	0.122427	0.608179	1.39612	1.794745	2.63182	11.0369	1.041841
AT4G23030	1.41543	1.49655	0.196383	0	0	0	0	0	0	0	0	0.1164625
AT4G23040	8.38417	37.55595	7.63191	0	0	8.03718	7.77737	7.21317	5.319295	5.19218	5.98882	4.609835
AT4G23050	3.30382	66.64785	1.53731	0	0.0901	1.18361	1.22062	1.878725	1.77441	3.25973	1.33176	2.010935
AT4G23060	2.36193	0.1150528	0.143931	0	0	29.4551	10.3615	23.2052	15.44345	21.8788	26.2596	8.00351
AT4G23070	0.743966	0.6963	0.132105	2.60585	0	1.28209	1.72779	1.99611	3.00294	3.58757	11.0232	0.843795
AT4G23080	0	0	0	0	0	0	0.353752	0	0	0	0	0
AT4G23090	0.0890985	0	0.778539	0	0	0.470427	0.215269	0	0	0	0	0
AT4G23100	53.3541	162.2255	20.6769	0	0	41.0159	45.0664	44.1584	54.66555	71.8225	73.0298	33.1617
AT4G23103	0	5.46135	0	0	0	0	0	0	0	0	0	0
AT4G23110	0	0	0	0	0	0.116505	0.230876	0.5150775	0.163157	0	0.19937	0
AT4G23120	0	0.13266	0	0	0	0	0	0	0	0	0	0
AT4G23130	0.190553	0.0959695	0	0	0	0	0	0	0	0	0	1.1236555
AT4G23140	0.105792	0.112779	0	0	0	0.0859457	0	0	0	0	0	0
